Player,Tm,Def Interceptions_Int,Def Interceptions_Yds,Def Interceptions_TD,Def Interceptions_Lng,Def Interceptions_PD,Unnamed: 7_level_0_Sk,Tackles_Comb,Tackles_Solo,Tackles_Ast,Tackles_TFL,Tackles_QBHits,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Fumbles_FF
Quinton Dunbar,WAS,1,-3,0,-3,3,0.0,5,4,1,0,0,0,0,0,0
Ryan Anderson,WAS,0,0,0,0,0,1.0,1,1,0,1,1,0,0,0,0
Matthew Ioannidis,WAS,0,0,0,0,0,1.0,1,1,0,0,1,1,0,0,1
Zach Brown,WAS,0,0,0,0,0,0.0,5,5,0,0,0,0,0,0,0
Mason Foster,WAS,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0
Montae Nicholson,WAS,0,0,0,0,0,0.0,5,5,0,0,0,0,0,0,0
D.J. Swearinger,WAS,0,0,0,0,1,0.0,5,5,0,0,0,0,0,0,0
Daron Payne,WAS,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Zach Vigil,WAS,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
Fabian Moreau,WAS,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Jonathan Allen,WAS,0,0,0,0,0,0.0,1,0,1,0,2,0,0,0,0
Troy Apke,WAS,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Josh Harvey-Clemons,WAS,0,0,0,0,1,0.0,1,1,0,0,0,0,0,0,0
Evander Hood,WAS,0,0,0,0,0,0.0,1,1,0,,,0,0,0,0
Pernell McPhee,WAS,0,0,0,0,0,0.0,1,0,1,0,2,0,0,0,0
Josh Norman,WAS,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Alex Smith,WAS,0,0,0,0,0,0.0,0,0,0,0,0,2,-1,0,0
Chandler Jones,ARI,0,0,0,0,0,1.0,3,2,1,0,0,0,0,0,1
Robert Nkemdiche,ARI,0,0,0,0,0,1.0,3,3,0,1,3,0,0,0,0
Patrick Peterson,ARI,0,0,0,0,0,1.0,1,1,0,0,1,0,0,0,0
Budda Baker,ARI,0,0,0,0,0,0.0,11,8,3,0,0,0,0,0,0
Josh Bynes,ARI,0,0,0,0,0,0.0,11,8,3,0,0,0,0,0,0
Antoine Bethea,ARI,0,0,0,0,0,0.0,10,9,1,1,0,0,0,0,0
Deone Bucannon,ARI,0,0,0,0,0,0.0,7,5,2,0,1,0,0,0,0
Tre Boston,ARI,0,0,0,0,1,0.0,6,5,1,0,1,1,0,0,1
Corey Peters,ARI,0,0,0,0,0,0.0,5,4,1,1,0,0,0,0,0
Haason Reddick,ARI,0,0,0,0,0,0.0,4,3,1,1,0,0,0,0,0
Jamar Taylor,ARI,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
Bene Benwikere,ARI,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Rudy Ford,ARI,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Benson Mayowa,ARI,0,0,0,0,0,0.0,2,2,0,1,3,0,0,0,0
Derrick Coleman,ARI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Rodney Gunter,ARI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Zach Moore,ARI,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Garrison Smith,ARI,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0
Jacquies Smith,ARI,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
