Player,Tm,Def Interceptions_Int,Def Interceptions_Yds,Def Interceptions_TD,Def Interceptions_Lng,Def Interceptions_PD,Unnamed: 7_level_0_Sk,Tackles_Comb,Tackles_Solo,Tackles_Ast,Tackles_TFL,Tackles_QBHits,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Fumbles_FF
Josh Norman,WAS,1,40,0,40,1,0.0,2,1,1,0,0,0,0,0,0
Zach Brown,WAS,0,0,0,0,0,0.0,9,8,1,2,0,0,0,0,1
Fabian Moreau,WAS,0,0,0,0,2,0.0,9,7,2,0,0,0,0,0,1
Ha Ha Clinton-Dix,WAS,0,0,0,0,0,0.0,7,7,0,0,0,0,0,0,0
Greg Stroman,WAS,0,0,0,0,0,0.0,7,6,1,0,1,0,0,0,0
Mason Foster,WAS,0,0,0,0,0,0.0,5,5,0,0,0,0,0,0,0
D.J. Swearinger,WAS,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0
Preston Smith,WAS,0,0,0,0,0,0.0,3,3,0,0,2,0,0,0,0
Adonis Alexander,WAS,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Jonathan Allen,WAS,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0
Deshazor Everett,WAS,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Ryan Kerrigan,WAS,0,0,0,0,0,0.0,2,2,0,1,0,0,0,0,0
Ryan Anderson,WAS,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Jehu Chesson,WAS,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Danny Johnson,WAS,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Pernell McPhee,WAS,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0
Montae Nicholson,WAS,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Daron Payne,WAS,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Tim Settle,WAS,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Zach Vigil,WAS,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Mark Sanchez,WAS,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
Chris Thompson,WAS,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
Nathan Gerry,PHI,1,8,0,8,1,0.0,2,2,0,0,0,0,0,0,0
Fletcher Cox,PHI,0,0,0,0,0,1.0,3,3,0,2,2,0,0,0,0
Brandon Graham,PHI,0,0,0,0,0,1.0,3,3,0,1,2,0,0,0,1
Malcolm Jenkins,PHI,0,0,0,0,0,1.0,2,2,0,1,1,0,0,0,0
Rasul Douglas,PHI,0,0,0,0,0,0.0,7,6,1,1,0,0,0,0,0
Nigel Bradham,PHI,0,0,0,0,0,0.0,3,3,0,0,1,0,0,0,0
Cre'von LeBlanc,PHI,0,0,0,0,0,0.0,3,3,0,1,0,0,0,0,0
Michael Bennett,PHI,0,0,0,0,0,0.0,2,2,0,2,0,0,0,0,0
Corey Graham,PHI,0,0,0,0,1,0.0,2,2,0,0,0,0,0,0,0
Kamu Grugier-Hill,PHI,0,0,0,0,0,0.0,2,2,0,1,0,0,0,0,0
Sidney Jones,PHI,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Haloti Ngata,PHI,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,1
Tre Sullivan,PHI,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Deiondre' Hall,PHI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Chris Long,PHI,0,0,0,0,0,0.0,1,1,0,0,2,0,0,0,0
Corey Clement,PHI,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
Carson Wentz,PHI,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
