Player,Tm,Def Interceptions_Int,Def Interceptions_Yds,Def Interceptions_TD,Def Interceptions_Lng,Def Interceptions_PD,Unnamed: 7_level_0_Sk,Tackles_Comb,Tackles_Solo,Tackles_Ast,Tackles_TFL,Tackles_QBHits,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Fumbles_FF
Dennis Gardeck,ARI,0,0,0,0,0,1.0,4,2,2,1,1,0,0,0,0
Zeke Turner,ARI,0,0,0,0,0,0.0,10,4,6,0,0,0,0,0,0
K'Von Wallace,ARI,0,0,0,0,0,0.0,8,4,4,0,0,0,0,0,0
Kyzir White,ARI,0,0,0,0,0,0.0,7,3,4,0,0,0,0,0,0
Kei'Trel Clark,ARI,0,0,0,0,0,0.0,5,5,0,1,0,0,0,0,0
Zaven Collins,ARI,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0
Leki Fotu,ARI,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0
Marco Wilson,ARI,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
Roy Lopez,ARI,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
Jalen Thompson,ARI,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
Dante Stills,ARI,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Kevin Strong,ARI,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Eric Banks,ARI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Kris Boyd,ARI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Victor Dimukeje,ARI,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Jesse Luketa,ARI,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Trey McBride,ARI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Zach Pascal,ARI,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Cameron Thomas,ARI,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0
Joshua Dobbs,ARI,0,0,0,0,0,0.0,0,0,0,0,0,1,-2,0,0
Javon Hargrave,SFO,0,0,0,0,0,1.0,4,2,2,1,2,0,0,0,0
Dre Greenlaw,SFO,0,0,0,0,0,0.0,10,8,2,0,0,0,0,0,0
Fred Warner,SFO,0,0,0,0,0,0.0,10,8,2,0,0,0,0,0,0
Tashaun Gipson,SFO,0,0,0,0,0,0.0,5,1,4,0,0,0,0,0,0
Talanoa Hufanga,SFO,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0
Deommodore Lenoir,SFO,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0
Isaiah Oliver,SFO,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0
Kendall Sheffield,SFO,0,0,0,0,0,0.0,3,3,0,1,0,0,0,0,0
Ambry Thomas,SFO,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Arik Armstead,SFO,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,0
Ji'Ayir Brown,SFO,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Oren Burks,SFO,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Charvarius Ward,SFO,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Nick Bosa,SFO,0,0,0,0,0,0.0,1,1,0,1,4,0,0,0,0
Clelin Ferrell,SFO,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Drake Jackson,SFO,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Javon Kinlaw,SFO,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
George Odum,SFO,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Brayden Willis,SFO,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Dee Winters,SFO,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
