Player,Tm,Def Interceptions_Int,Def Interceptions_Yds,Def Interceptions_TD,Def Interceptions_Lng,Def Interceptions_PD,Unnamed: 7_level_0_Sk,Tackles_Comb,Tackles_Solo,Tackles_Ast,Tackles_TFL,Tackles_QBHits,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Fumbles_FF
Kyle Fuller,CHI,1,8,0,8,1,0.0,6,5,1,0,0,0,0,0,0
Nick Williams,CHI,0,0,0,0,0,1.0,2,2,0,1,1,0,0,0,0
Khalil Mack,CHI,0,0,0,0,1,1.0,1,1,0,1,1,0,0,0,0
Roquan Smith,CHI,0,0,0,0,0,0.0,13,9,4,0,0,0,0,0,0
Danny Trevathan,CHI,0,0,0,0,0,0.0,12,9,3,0,1,0,0,0,0
Eddie Jackson,CHI,0,0,0,0,2,0.0,10,6,4,0,0,0,0,0,0
Prince Amukamara,CHI,0,0,0,0,0,0.0,7,5,2,0,0,0,0,0,0
Buster Skrine,CHI,0,0,0,0,0,0.0,4,2,2,0,1,0,0,0,0
Ha Ha Clinton-Dix,CHI,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
Eddie Goldman,CHI,0,0,0,0,0,0.0,3,1,2,0,1,0,0,0,0
Leonard Floyd,CHI,0,0,0,0,0,0.0,2,2,0,0,1,0,0,0,0
Akiem Hicks,CHI,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Isaiah Irving,CHI,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Joel Iyiegbuniwe,CHI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Aaron Lynch,CHI,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,0
Bilal Nichols,CHI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Cordarrelle Patterson,CHI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Kevin Pierre-Louis,CHI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Roy Robertson-Harris,CHI,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Patrick Scales,CHI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Deon Bush,CHI,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0
Justin Simmons,DEN,0,0,0,0,2,0.0,9,8,1,0,0,0,0,0,0
Bradley Chubb,DEN,0,0,0,0,0,0.0,6,5,1,1,2,0,0,0,0
Josey Jewell,DEN,0,0,0,0,0,0.0,6,3,3,0,0,0,0,0,0
Shelby Harris,DEN,0,0,0,0,0,0.0,5,2,3,0,0,0,0,0,0
Kareem Jackson,DEN,0,0,0,0,1,0.0,5,5,0,0,0,0,0,0,0
Derek Wolfe,DEN,0,0,0,0,0,0.0,5,4,1,1,0,0,0,0,0
Chris Harris Jr.,DEN,0,0,0,0,1,0.0,3,3,0,0,0,0,0,0,0
Corey Nelson,DEN,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Isaac Yiadom,DEN,0,0,0,0,0,0.0,3,3,0,1,0,0,0,0,0
Adam Gotsis,DEN,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0
Von Miller,DEN,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Malik Reed,DEN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
DeMarcus Walker,DEN,0,0,0,0,1,0.0,1,0,1,0,0,0,0,0,0
