Player,Tm,Def Interceptions_Int,Def Interceptions_Yds,Def Interceptions_TD,Def Interceptions_Lng,Def Interceptions_PD,Unnamed: 7_level_0_Sk,Tackles_Comb,Tackles_Solo,Tackles_Ast,Tackles_TFL,Tackles_QBHits,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Fumbles_FF
K.J. Wright,SEA,1,0,0,0,1,0.0,8,5,3,2,0,0,0,0,0
Tedric Thompson,SEA,1,18,0,18,1,0.0,7,3,4,0,0,0,0,0,0
Tre Flowers,SEA,1,0,0,0,1,0.0,5,4,1,0,0,0,0,0,0
Bobby Wagner,SEA,0,0,0,0,0,0.0,6,5,1,0,1,0,0,0,0
Shaquill Griffin,SEA,0,0,0,0,3,0.0,5,4,1,0,0,0,0,0,0
Quinton Jefferson,SEA,0,0,0,0,1,0.0,4,3,1,0,0,0,0,0,0
Jadeveon Clowney,SEA,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
Mychal Kendricks,SEA,0,0,0,0,1,0.0,3,1,2,0,0,0,0,0,0
Ezekiel Ansah,SEA,0,0,0,0,0,0.0,2,2,0,0,0,1,0,0,1
Poona Ford,SEA,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Lano Hill,SEA,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Jamar Taylor,SEA,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Al Woods,SEA,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Ugo Amadi,SEA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Nick Bellore,SEA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Bradley McDougald,SEA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Germain Ifedi,SEA,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
Myles Garrett,CLE,0,0,0,0,0,2.0,5,3,2,1,3,0,0,0,1
Damarious Randall,CLE,0,0,0,0,0,1.0,5,4,1,1,1,0,0,0,0
T.J. Carrie,CLE,0,0,0,0,0,0.0,10,9,1,3,0,0,0,0,0
Jermaine Whitehead,CLE,0,0,0,0,0,0.0,9,9,0,0,0,0,0,0,0
Joe Schobert,CLE,0,0,0,0,0,0.0,8,5,3,0,1,0,0,0,0
Terrance Mitchell,CLE,0,0,0,0,0,0.0,6,5,1,0,0,0,0,0,0
Olivier Vernon,CLE,0,0,0,0,0,0.0,4,4,0,0,1,0,0,0,1
Mack Wilson,CLE,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
Morgan Burnett,CLE,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
Sheldon Richardson,CLE,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
Eric Murray,CLE,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Daniel Ekuale,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Robert Jackson,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Devaroe Lawrence,CLE,0,0,0,0,0,0.0,1,0,1,0,0,1,0,0,0
Larry Ogunjobi,CLE,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0
