Player,Tm,Def Interceptions_Int,Def Interceptions_Yds,Def Interceptions_TD,Def Interceptions_Lng,Def Interceptions_PD,Unnamed: 7_level_0_Sk,Tackles_Comb,Tackles_Solo,Tackles_Ast,Tackles_TFL,Tackles_QBHits,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Fumbles_FF
Nick Bosa,SFO,0,0,0,0,0,2.0,3,2,1,1,2,0,0,0,1
Jaquiski Tartt,SFO,0,0,0,0,1,0.0,7,3,4,1,0,0,0,0,0
Fred Warner,SFO,0,0,0,0,1,0.0,7,5,2,1,0,0,0,0,0
Jimmie Ward,SFO,0,0,0,0,1,0.0,6,4,2,0,0,0,0,0,0
Azeez Al-Shaair,SFO,0,0,0,0,0,0.0,5,2,3,0,0,0,0,0,0
Deommodore Lenoir,SFO,0,0,0,0,2,0.0,5,3,2,0,0,0,0,0,0
D.J. Jones,SFO,0,0,0,0,0,0.0,4,4,0,1,0,0,0,0,0
Kentavius Street,SFO,0,0,0,0,0,0.0,4,1,3,1,0,0,0,0,0
Samson Ebukam,SFO,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Arik Armstead,SFO,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0
Josh Norman,SFO,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
K'Waun Williams,SFO,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Trenton Cannon,SFO,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Demetrius Flannigan-Fowles,SFO,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Marcell Harris,SFO,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Talanoa Hufanga,SFO,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Arden Key,SFO,0,0,0,0,1,0.0,1,1,0,0,1,0,0,0,0
Javon Kinlaw,SFO,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Trent Sherfield,SFO,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Alex Mack,SFO,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
Alex Singleton,PHI,0,0,0,0,0,0.0,11,5,6,0,0,0,0,0,0
Anthony Harris,PHI,0,0,0,0,0,0.0,10,2,8,0,0,0,0,0,0
Eric Wilson,PHI,0,0,0,0,0,0.0,10,5,5,0,0,0,0,0,0
Genard Avery,PHI,0,0,0,0,0,0.0,7,3,4,0,0,0,0,0,0
Javon Hargrave,PHI,0,0,0,0,0,0.0,7,2,5,2,1,0,0,0,0
T.J. Edwards,PHI,0,0,0,0,0,0.0,6,3,3,0,0,0,0,0,0
Fletcher Cox,PHI,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
Derek Barnett,PHI,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
Marcus Epps,PHI,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
Darius Slay,PHI,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
K'Von Wallace,PHI,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
Patrick Johnson,PHI,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0
Steven Nelson,PHI,0,0,0,0,1,0.0,2,2,0,0,0,0,0,0,0
Davion Taylor,PHI,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0
Milton Williams,PHI,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Shaun Bradley,PHI,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Avonte Maddox,PHI,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,1
Hassan Ridgeway,PHI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Jack Stoll,PHI,0,0,0,0,0,0.0,1,1,0,0,0,1,0,0,0
Josh Sweat,PHI,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0
