Player,Tm,Def Interceptions_Int,Def Interceptions_Yds,Def Interceptions_TD,Def Interceptions_Lng,Def Interceptions_PD,Unnamed: 7_level_0_Sk,Tackles_Comb,Tackles_Solo,Tackles_Ast,Tackles_TFL,Tackles_QBHits,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Fumbles_FF
Avery Williamson,NYJ,0,0,0,0,0,2.0,14,8,6,2,2,0,0,0,0
Jordan Jenkins,NYJ,0,0,0,0,0,1.0,2,2,0,0,2,0,0,0,1
Henry Anderson,NYJ,0,0,0,0,0,0.5,4,1,3,0,1,0,0,0,0
Buster Skrine,NYJ,0,0,0,0,0,0.5,2,1,1,0,1,0,0,0,0
Doug Middleton,NYJ,0,0,0,0,1,0.0,11,10,1,0,0,0,0,0,0
Darron Lee,NYJ,0,0,0,0,0,0.0,7,4,3,2,1,0,0,0,0
Jamal Adams,NYJ,0,0,0,0,0,0.0,6,3,3,0,1,0,0,0,0
Morris Claiborne,NYJ,0,0,0,0,1,0.0,4,4,0,0,0,0,0,0,0
Trumaine Johnson,NYJ,0,0,0,0,1,0.0,3,2,1,0,0,0,0,0,1
Terrence Brooks,NYJ,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Brandon Copeland,NYJ,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,0
Frankie Luvu,NYJ,0,0,0,0,0,0.0,2,2,0,0,2,0,0,0,0
Steve McLendon,NYJ,0,0,0,0,1,0.0,2,0,2,0,0,0,0,0,0
Parry Nickerson,NYJ,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0
Darryl Roberts,NYJ,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Thomas Hennessy,NYJ,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Neville Hewitt,NYJ,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Mike Pennel,NYJ,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Kevin Pierre-Louis,NYJ,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Nathan Shepherd,NYJ,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
J.J. Wilcox,NYJ,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Joe Schobert,CLE,1,0,0,0,2,0.0,7,4,3,0,1,0,0,0,0
Terrance Mitchell,CLE,1,0,0,0,1,0.0,5,4,1,0,0,0,0,0,0
Myles Garrett,CLE,0,0,0,0,1,2.0,3,3,0,2,2,0,0,0,0
Larry Ogunjobi,CLE,0,0,0,0,0,0.0,8,4,4,2,0,0,0,0,0
Jabrill Peppers,CLE,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
Damarious Randall,CLE,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
Denzel Ward,CLE,0,0,0,0,0,0.0,4,4,0,1,0,1,20,0,1
James Burgess,CLE,0,0,0,0,0,0.0,3,2,1,1,0,0,0,0,0
Jamie Collins,CLE,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Derrick Kindred,CLE,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
Chris Smith,CLE,0,0,0,0,0,0.0,3,3,0,3,1,0,0,0,0
T.J. Carrie,CLE,0,0,0,0,1,0.0,2,1,1,0,0,0,0,0,0
Trevon Coley,CLE,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Genard Avery,CLE,0,0,0,0,1,0.0,1,1,0,1,1,0,0,0,0
Briean Boddy-Calhoun,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
E.J. Gaines,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Joel Bitonio,CLE,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
Rashard Higgins,CLE,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
