Player,Tm,Def Interceptions_Int,Def Interceptions_Yds,Def Interceptions_TD,Def Interceptions_Lng,Def Interceptions_PD,Unnamed: 7_level_0_Sk,Tackles_Comb,Tackles_Solo,Tackles_Ast,Tackles_TFL,Tackles_QBHits,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Fumbles_FF
Jamie Collins,CLE,1,0,0,0,1,0.0,1,0,1,0,0,0,0,0,0
Emmanuel Ogbah,CLE,0,0,0,0,0,2.0,3,3,0,3,2,0,0,0,0
Christian Kirksey,CLE,0,0,0,0,0,1.0,7,4,3,0,1,0,0,0,0
Joe Schobert,CLE,0,0,0,0,0,1.0,6,5,1,1,1,0,0,0,0
Derrick Kindred,CLE,0,0,0,0,1,0.0,4,4,0,0,1,0,0,0,0
Jabrill Peppers,CLE,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0
Jason McCourty,CLE,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
James Burgess,CLE,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0
Trevon Coley,CLE,0,0,0,0,2,0.0,2,1,1,1,0,0,0,0,0
Danny Shelton,CLE,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Jamar Taylor,CLE,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
B.J. Bello,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Briean Boddy-Calhoun,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Myles Garrett,CLE,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0
Mike Jordan,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Josh Keyes,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Jamie Meder,CLE,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Carl Nassib,CLE,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0
Derron Smith,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Nate Orchard,CLE,0,0,0,0,0,0.0,0,0,0,0,2,0,0,0,0
Darius Slay,DET,1,0,0,0,3,0.0,5,5,0,0,0,0,0,0,0
Cornelius Washington,DET,0,0,0,0,0,2.0,4,3,1,2,2,0,0,0,0
Tavon Wilson,DET,0,0,0,0,0,1.0,7,6,1,1,1,0,0,0,0
Anthony Zettel,DET,0,0,0,0,0,1.0,6,5,1,2,1,0,0,0,0
Tahir Whitehead,DET,0,0,0,0,1,0.0,8,7,1,1,1,0,0,0,0
Quandre Diggs,DET,0,0,0,0,0,0.0,6,3,3,0,1,0,0,0,0
Paul Worrilow,DET,0,0,0,0,0,0.0,6,3,3,0,0,0,0,0,0
Glover Quin,DET,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0
Jarrad Davis,DET,0,0,0,0,1,0.0,4,2,2,0,0,0,0,0,0
A'Shawn Robinson,DET,0,0,0,0,0,0.0,4,2,2,0,1,0,0,0,0
Nevin Lawson,DET,0,0,0,0,0,0.0,3,3,0,0,1,1,44,1,1
D.J. Hayden,DET,0,0,0,0,1,0.0,2,1,1,0,0,0,0,0,0
Akeem Spence,DET,0,0,0,0,0,0.0,2,1,1,0,2,0,0,0,0
Khyri Thornton,DET,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Dwayne Washington,DET,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Nick Bellore,DET,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Miles Killebrew,DET,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Jeremiah Ledbetter,DET,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Steve Longa,DET,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Jacquies Smith,DET,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Charles Washington,DET,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Jeremiah Valoaga,DET,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0
