Player,Tm,Def Interceptions_Int,Def Interceptions_Yds,Def Interceptions_TD,Def Interceptions_Lng,Def Interceptions_PD,Unnamed: 7_level_0_Sk,Tackles_Comb,Tackles_Solo,Tackles_Ast,Tackles_TFL,Tackles_QBHits,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Fumbles_FF
Jason Pierre-Paul,TAM,0,0,0,0,0,2.0,3,2,1,2,2,0,0,0,0
Lavonte David,TAM,0,0,0,0,0,0.0,8,3,5,2,0,0,0,0,0
Justin Evans,TAM,0,0,0,0,0,0.0,8,6,2,0,0,0,0,0,0
Brent Grimes,TAM,0,0,0,0,1,0.0,5,3,2,0,0,0,0,0,0
Isaiah Johnson,TAM,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0
Jordan Whitehead,TAM,0,0,0,0,0,0.0,4,4,0,1,0,0,0,0,0
Andrew Adams,TAM,0,0,0,0,1,0.0,3,2,1,0,0,0,0,0,0
Devante Bond,TAM,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
De'Vante Harris,TAM,0,0,0,0,0,0.0,3,2,1,1,0,0,0,0,0
Carl Nassib,TAM,0,0,0,0,0,0.0,3,2,1,1,0,0,0,0,0
Adarius Taylor,TAM,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
Beau Allen,TAM,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Carlton Davis,TAM,0,0,0,0,1,0.0,2,2,0,0,0,0,0,0,0
M.J. Stewart,TAM,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Riley Bullough,TAM,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
William Gholston,TAM,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Kevin Minter,TAM,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Rakeem Nunez-Roches,TAM,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Garrison Sanborn,TAM,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Vita Vea,TAM,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Ryan Fitzpatrick,TAM,0,0,0,0,0,0.0,0,0,0,,,1,0,0,0
Jordan Evans,CIN,1,7,0,7,1,1.5,11,7,4,0,2,0,0,0,0
Preston Brown,CIN,1,18,0,18,1,0.0,7,5,2,0,0,0,0,0,0
Shawn Williams,CIN,1,29,0,29,2,0.0,7,5,2,0,0,0,0,0,0
Jessie Bates III,CIN,1,21,1,21,2,0.0,6,4,2,0,0,0,0,0,0
Carlos Dunlap,CIN,0,0,0,0,0,2.0,5,4,1,3,3,0,0,0,0
Sam Hubbard,CIN,0,0,0,0,1,1.0,5,3,2,1,1,0,0,0,0
Adolphus Washington,CIN,0,0,0,0,0,1.0,3,1,2,1,2,0,0,0,0
Michael Johnson,CIN,0,0,0,0,1,0.5,5,2,3,0,1,0,0,0,0
Dre Kirkpatrick,CIN,0,0,0,0,1,0.0,5,5,0,0,0,0,0,0,0
Darius Phillips,CIN,0,0,0,0,1,0.0,5,5,0,0,0,0,0,0,0
William Jackson III,CIN,0,0,0,0,1,0.0,3,3,0,0,0,0,0,0,0
Andrew Billings,CIN,0,0,0,0,0,0.0,2,2,0,1,0,0,0,0,0
Jordan Willis,CIN,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Geno Atkins,CIN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Clark Harris,CIN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Tony McRae,CIN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Josh Tupou,CIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
