Player,Tm,Def Interceptions_Int,Def Interceptions_Yds,Def Interceptions_TD,Def Interceptions_Lng,Def Interceptions_PD,Unnamed: 7_level_0_Sk,Tackles_Comb,Tackles_Solo,Tackles_Ast,Tackles_TFL,Tackles_QBHits,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Fumbles_FF
Jonathan Bullard,CHI,0,0,0,0,0,1.0,3,1,2,1,2,0,0,0,0
Cre'von LeBlanc,CHI,0,0,0,0,2,0.0,7,6,1,0,0,0,0,0,1
Adrian Amos,CHI,0,0,0,0,0,0.0,6,6,0,0,0,0,0,0,1
Kyle Fuller,CHI,0,0,0,0,0,0.0,6,5,1,1,0,0,0,0,0
Prince Amukamara,CHI,0,0,0,0,2,0.0,5,5,0,0,0,0,0,0,0
Christian Jones,CHI,0,0,0,0,1,0.0,5,3,2,0,0,0,0,0,0
Sam Acho,CHI,0,0,0,0,0,0.0,4,2,2,0,2,0,0,0,0
Eddie Goldman,CHI,0,0,0,0,0,0.0,4,3,1,0,1,1,0,0,0
Akiem Hicks,CHI,0,0,0,0,0,0.0,3,3,0,2,0,0,0,0,0
Eddie Jackson,CHI,0,0,0,0,1,0.0,3,2,1,0,0,0,0,0,0
Mitch Unrein,CHI,0,0,0,0,0,0.0,3,2,1,0,1,0,0,0,0
Isaiah Irving,CHI,0,0,0,0,0,0.0,2,2,0,0,0,1,0,0,0
Pernell McPhee,CHI,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
John Timu,CHI,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Deon Bush,CHI,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Benny Cunningham,CHI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
John Jenkins,CHI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Nick Kwiatkoski,CHI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Jordan Howard,CHI,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
Bobby Massie,CHI,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
Tre McBride,CHI,0,0,0,0,0,0.0,0,0,0,,,1,0,0,0
Corey Graham,PHI,1,59,0,59,1,0.0,2,2,0,1,0,0,0,0,0
Malcolm Jenkins,PHI,1,0,0,0,1,0.0,2,2,0,1,0,0,0,0,0
Brandon Graham,PHI,0,0,0,0,0,1.0,5,5,0,2,1,0,0,0,1
Fletcher Cox,PHI,0,0,0,0,0,1.0,1,1,0,1,2,0,0,0,0
Ronald Darby,PHI,0,0,0,0,0,0.0,5,5,0,0,0,0,0,0,0
Timmy Jernigan,PHI,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
Mychal Kendricks,PHI,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
Vinny Curry,PHI,0,0,0,0,0,0.0,2,2,0,1,0,0,0,0,0
Rasul Douglas,PHI,0,0,0,0,2,0.0,2,2,0,0,0,0,0,0,0
Najee Goode,PHI,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Kamu Grugier-Hill,PHI,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Nigel Bradham,PHI,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Nathan Gerry,PHI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Chris Long,PHI,0,0,0,0,0,0.0,1,1,0,1,2,0,0,0,0
Rodney McLeod,PHI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Jalen Mills,PHI,0,0,0,0,1,0.0,1,1,0,0,0,0,0,0,0
Patrick Robinson,PHI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Nelson Agholor,PHI,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0
