Player,Tm,Def Interceptions_Int,Def Interceptions_Yds,Def Interceptions_TD,Def Interceptions_Lng,Def Interceptions_PD,Unnamed: 7_level_0_Sk,Tackles_Comb,Tackles_Solo,Tackles_Ast,Tackles_TFL,Tackles_QBHits,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Fumbles_FF
Taylor Rapp,LAR,1,31,1,31,2,0.0,2,2,0,0,0,0,0,0,0
Aaron Donald,LAR,0,0,0,0,0,1.5,2,1,1,1,2,0,0,0,0
Cory Littleton,LAR,0,0,0,0,0,1.0,8,6,2,1,1,0,0,0,0
Sebastian Joseph-Day,LAR,0,0,0,0,0,1.0,4,3,1,1,1,0,0,0,0
Dante Fowler,LAR,0,0,0,0,2,1.0,2,2,0,2,1,0,0,0,0
Clay Matthews,LAR,0,0,0,0,0,1.0,2,1,1,0,0,0,0,0,0
Michael Brockers,LAR,0,0,0,0,0,0.5,2,1,1,0,1,0,0,0,0
Troy Reeder,LAR,0,0,0,0,0,0.0,6,5,1,0,0,0,0,0,0
Samson Ebukam,LAR,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0
Travin Howard,LAR,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0
Greg Gaines,LAR,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Troy Hill,LAR,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
Marqui Christian,LAR,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Donte Deayon,LAR,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Morgan Fox,LAR,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
David Long,LAR,0,0,0,0,1,0.0,2,2,0,0,0,0,0,0,0
Ogbonnia Okoronkwo,LAR,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Nick Scott,LAR,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Nickell Robey-Coleman,LAR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Eric Weddle,LAR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Chandler Jones,ARI,0,0,0,0,0,0.5,4,2,2,0,2,0,0,0,0
Jonathan Bullard,ARI,0,0,0,0,0,0.5,1,0,1,0,1,0,0,0,0
Budda Baker,ARI,0,0,0,0,0,0.0,12,9,3,1,0,0,0,0,0
Tramaine Brock,ARI,0,0,0,0,0,0.0,8,7,1,1,0,0,0,0,0
Patrick Peterson,ARI,0,0,0,0,0,0.0,8,5,3,1,0,0,0,0,0
Jalen Thompson,ARI,0,0,0,0,0,0.0,7,6,1,0,0,0,0,0,0
Jordan Hicks,ARI,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0
Cassius Marsh,ARI,0,0,0,0,0,0.0,5,5,0,1,0,0,0,0,0
Byron Murphy,ARI,0,0,0,0,1,0.0,5,4,1,0,0,0,0,0,0
Zach Kerr,ARI,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0
Joe Walker,ARI,0,0,0,0,0,0.0,4,3,1,1,0,0,0,0,0
Rodney Gunter,ARI,0,0,0,0,0,0.0,3,2,1,0,1,0,0,0,0
Deionte Thompson,ARI,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Chris Banjo,ARI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Pharoh Cooper,ARI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Corey Peters,ARI,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
