Player,Tm,Def Interceptions_Int,Def Interceptions_Yds,Def Interceptions_TD,Def Interceptions_Lng,Def Interceptions_PD,Unnamed: 7_level_0_Sk,Tackles_Comb,Tackles_Solo,Tackles_Ast,Tackles_TFL,Tackles_QBHits,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Fumbles_FF
Vincent Rey,CIN,0,0,0,0,0,0.0,8,4,4,0,0,0,0,0,0
Pat Sims,CIN,0,0,0,0,0,0.0,8,4,4,0,0,0,0,0,0
Nick Vigil,CIN,0,0,0,0,0,0.0,8,3,5,0,0,0,0,0,0
Darqueze Dennard,CIN,0,0,0,0,0,0.0,7,5,2,0,0,0,0,0,0
Shawn Williams,CIN,0,0,0,0,0,0.0,7,6,1,0,0,0,0,0,0
Carlos Dunlap,CIN,0,0,0,0,0,0.0,5,4,1,2,0,0,0,0,0
Ryan Glasgow,CIN,0,0,0,0,0,0.0,5,1,4,1,0,0,0,0,0
Michael Johnson,CIN,0,0,0,0,0,0.0,5,3,2,2,0,0,0,0,0
Vontaze Burfict,CIN,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0
George Iloka,CIN,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
Geno Atkins,CIN,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Kevin Minter,CIN,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Josh Shaw,CIN,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Andrew Billings,CIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Alex Erickson,CIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Clayton Fejedelem,CIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
William Jackson III,CIN,0,0,0,0,2,0.0,1,1,0,0,0,0,0,0,0
Dre Kirkpatrick,CIN,0,0,0,0,1,0.0,1,0,1,0,0,0,0,0,0
Carl Lawson,CIN,0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,0
Jordan Willis,CIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Joe Mixon,CIN,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
Joe Haden,PIT,1,1,0,1,1,0.0,1,1,0,0,0,0,0,0,0
William Gay,PIT,1,-1,0,-1,1,0.0,0,0,0,0,0,0,0,0,0
T.J. Watt,PIT,0,0,0,0,0,1.0,6,5,1,1,3,0,0,0,0
Tyson Alualu,PIT,0,0,0,0,0,1.0,4,4,0,1,1,0,0,0,0
Cameron Heyward,PIT,0,0,0,0,0,1.0,4,4,0,2,1,0,0,0,0
Bud Dupree,PIT,0,0,0,0,0,1.0,3,1,2,1,1,0,0,0,0
Ryan Shazier,PIT,0,0,0,0,0,0.0,8,5,3,1,0,0,0,0,0
Sean Davis,PIT,0,0,0,0,1,0.0,5,4,1,0,0,0,0,0,1
Mike Hilton,PIT,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0
Javon Hargrave,PIT,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
Vince Williams,PIT,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Artie Burns,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Anthony Chickillo,PIT,0,0,0,0,1,0.0,1,1,0,0,0,0,0,0,0
Robert Golden,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Darrius Heyward-Bey,PIT,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Tyler Matakevich,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Mike Mitchell,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Roosevelt Nix,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
