Player,Tm,Def Interceptions_Int,Def Interceptions_Yds,Def Interceptions_TD,Def Interceptions_Lng,Def Interceptions_PD,Unnamed: 7_level_0_Sk,Tackles_Comb,Tackles_Solo,Tackles_Ast,Tackles_TFL,Tackles_QBHits,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Fumbles_FF
Justin Coleman,DET,1,55,0,55,3,0.0,5,3,2,0,0,0,0,0,0
Damon Harrison,DET,0,0,0,0,0,1.0,3,2,1,1,1,0,0,0,0
Jarrad Davis,DET,0,0,0,0,0,0.0,8,3,5,1,1,0,0,0,0
Will Harris,DET,0,0,0,0,0,0.0,7,3,4,0,0,0,0,0,0
A'Shawn Robinson,DET,0,0,0,0,0,0.0,7,5,2,0,0,0,0,0,1
Tracy Walker,DET,0,0,0,0,1,0.0,7,5,2,0,0,0,0,0,0
Darius Slay,DET,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0
Tavon Wilson,DET,0,0,0,0,0,0.0,5,3,2,0,0,1,0,0,0
Trey Flowers,DET,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
Rashaan Melvin,DET,0,0,0,0,1,0.0,3,2,1,0,0,0,0,0,0
Jahlani Tavai,DET,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
Jamal Agnew,DET,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Ty Johnson,DET,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Devon Kennard,DET,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Romeo Okwara,DET,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,0
Dee Virgin,DET,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,1
John Atkins,DET,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Christian Jones,DET,0,0,0,0,0,0.0,1,1,0,0,0,1,0,0,0
Miles Killebrew,DET,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Matthew Stafford,DET,0,0,0,0,0,0.0,0,0,0,0,0,1,-5,0,0
Preston Smith,GNB,0,0,0,0,0,1.5,4,2,2,2,2,0,0,0,0
Za'Darius Smith,GNB,0,0,0,0,0,1.0,5,3,2,1,1,0,0,0,0
Kyler Fackrell,GNB,0,0,0,0,0,0.5,3,2,1,0,1,0,0,0,0
B.J. Goodson,GNB,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0
Blake Martinez,GNB,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0
Kevin King,GNB,0,0,0,0,1,0.0,4,3,1,0,0,0,0,0,0
Dean Lowry,GNB,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
Chandon Sullivan,GNB,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0
Adrian Amos,GNB,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Jaire Alexander,GNB,0,0,0,0,1,0.0,2,2,0,0,0,0,0,0,0
Oren Burks,GNB,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Tramon Williams,GNB,0,0,0,0,1,0.0,2,2,0,0,0,0,0,0,0
Tra Carson,GNB,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Kenny Clark,GNB,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Tyler Lancaster,GNB,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Allen Lazard,GNB,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Will Redmond,GNB,0,0,0,0,1,0.0,1,1,0,0,0,0,0,0,0
Danny Vitale,GNB,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Montravius Adams,GNB,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0
