Player,Tm,Def Interceptions_Int,Def Interceptions_Yds,Def Interceptions_TD,Def Interceptions_Lng,Def Interceptions_PD,Unnamed: 7_level_0_Sk,Tackles_Comb,Tackles_Solo,Tackles_Ast,Tackles_TFL,Tackles_QBHits,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Fumbles_FF
Tremaine Edmunds,BUF,0,0,0,0,1,0.0,7,7,0,0,1,0,0,0,0
Taron Johnson,BUF,0,0,0,0,0,0.0,7,7,0,1,0,0,0,0,0
Micah Hyde,BUF,0,0,0,0,0,0.0,5,5,0,0,0,0,0,0,0
Jordan Poyer,BUF,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0
Matt Milano,BUF,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0
Rafael Bush,BUF,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Jordan Phillips,BUF,0,0,0,0,0,0.0,3,3,0,1,0,0,0,0,0
Phillip Gaines,BUF,0,0,0,0,0,0.0,2,2,0,1,0,0,0,0,0
Star Lotulelei,BUF,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Harrison Phillips,BUF,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Tre'Davious White,BUF,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Kyle Williams,BUF,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Lorenzo Alexander,BUF,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Jerry Hughes,BUF,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0
Trent Murphy,BUF,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0
Eddie Yarbrough,BUF,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0
Mike Mitchell,IND,1,47,0,47,1,0.0,7,7,0,0,0,0,0,0,1
Kenny Moore,IND,1,4,0,4,2,0.0,7,5,2,0,0,0,0,0,0
Corey Moore,IND,1,0,0,0,1,0.0,1,0,1,0,0,0,0,0,0
Kemoko Turay,IND,0,0,0,0,0,1.0,3,3,0,0,3,0,0,0,1
Jabaal Sheard,IND,0,0,0,0,0,1.0,2,2,0,2,1,0,0,0,0
Shaquille Leonard,IND,0,0,0,0,0,0.0,17,12,5,0,0,1,0,0,0
Anthony Walker,IND,0,0,0,0,0,0.0,5,1,4,1,0,0,0,0,0
Pierre Desir,IND,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0
Matthew Adams,IND,0,0,0,0,0,0.0,2,2,0,0,1,0,0,0,0
Zach Pascal,IND,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Hassan Ridgeway,IND,0,0,0,0,0,0.0,2,2,0,1,0,0,0,0,0
Najee Goode,IND,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Nate Hairston,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Malik Hooker,IND,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Margus Hunt,IND,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,0
Al-Quadin Muhammad,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Quincy Wilson,IND,0,0,0,0,0,0.0,1,0,1,0,0,1,38,0,0
Al Woods,IND,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0
