Player,Tm,Def Interceptions_Int,Def Interceptions_Yds,Def Interceptions_TD,Def Interceptions_Lng,Def Interceptions_PD,Unnamed: 7_level_0_Sk,Tackles_Comb,Tackles_Solo,Tackles_Ast,Tackles_TFL,Tackles_QBHits,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Fumbles_FF
Tyson Campbell,JAX,1,0,0,0,1,0.0,6,6,0,0,0,0,0,0,1
Josh Hines-Allen,JAX,0,0,0,0,0,3.0,10,7,3,3,2,0,0,0,0
Travon Walker,JAX,0,0,0,0,0,1.0,6,3,3,1,1,0,0,0,0
Foyesade Oluokun,JAX,0,0,0,0,1,0.0,13,8,5,0,1,0,0,0,0
Andre Cisco,JAX,0,0,0,0,0,0.0,10,7,3,0,0,0,0,0,1
Rayshawn Jenkins,JAX,0,0,0,0,0,0.0,5,5,0,1,0,0,0,0,0
Roy Robertson-Harris,JAX,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0
Folorunso Fatukasi,JAX,0,0,0,0,0,0.0,3,2,1,0,1,0,0,0,0
Devin Lloyd,JAX,0,0,0,0,0,0.0,3,1,2,0,0,1,0,0,0
Adam Gotsis,JAX,0,0,0,0,1,0.0,2,2,0,1,0,0,0,0,0
Tre Herndon,JAX,0,0,0,0,1,0.0,1,0,1,0,1,0,0,0,0
Caleb Johnson,JAX,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Jeremiah Ledbetter,JAX,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Ross Matiscik,JAX,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Daniel Thomas,JAX,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Darious Williams,JAX,0,0,0,0,1,0.0,1,1,0,0,0,0,0,0,0
Tank Bigsby,JAX,0,0,0,0,0,0.0,0,0,0,0,0,1,-9,0,0
Angelo Blackson,JAX,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
Tony Brown,IND,1,34,0,34,1,0.0,0,0,0,0,0,0,0,0,0
DeForest Buckner,IND,0,0,0,0,0,1.0,7,4,3,1,2,1,26,1,1
Kwity Paye,IND,0,0,0,0,0,1.0,4,3,1,2,1,0,0,0,0
Zaire Franklin,IND,0,0,0,0,1,0.0,17,10,7,0,0,0,0,0,1
Shaquille Leonard,IND,0,0,0,0,0,0.0,8,3,5,1,0,0,0,0,0
Julian Blackmon,IND,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0
Dallis Flowers,IND,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0
E.J. Speed,IND,0,0,0,0,0,0.0,5,3,2,1,0,0,0,0,1
Grover Stewart,IND,0,0,0,0,0,0.0,5,4,1,1,1,0,0,0,0
Darrell Baker,IND,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
Taven Bryan,IND,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Kenny Moore,IND,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
Rodney Thomas II,IND,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
Nick Cross,IND,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Samson Ebukam,IND,0,0,0,0,0,0.0,2,2,0,1,0,0,0,0,0
Eric Johnson,IND,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Jacob Martin,IND,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Grant Stuard,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Dayo Odeyingbo,IND,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0
