Player,Tm,Def Interceptions_Int,Def Interceptions_Yds,Def Interceptions_TD,Def Interceptions_Lng,Def Interceptions_PD,Unnamed: 7_level_0_Sk,Tackles_Comb,Tackles_Solo,Tackles_Ast,Tackles_TFL,Tackles_QBHits,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Fumbles_FF
Jordan Fuller,LAR,1,34,0,34,1,0.0,6,3,3,0,0,0,0,0,0
Von Miller,LAR,0,0,0,0,0,2.0,5,5,0,3,3,0,0,0,0
Troy Reeder,LAR,0,0,0,0,0,1.0,9,6,3,1,1,0,0,0,0
A'Shawn Robinson,LAR,0,0,0,0,0,1.0,6,4,2,1,1,0,0,0,0
Leonard Floyd,LAR,0,0,0,0,0,0.5,7,4,3,0,1,0,0,0,0
Aaron Donald,LAR,0,0,0,0,0,0.5,5,3,2,1,1,0,0,0,1
Taylor Rapp,LAR,0,0,0,0,0,0.0,6,5,1,1,0,0,0,0,0
Darious Williams,LAR,0,0,0,0,1,0.0,6,4,2,0,0,1,0,0,0
Travin Howard,LAR,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0
Nick Scott,LAR,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
Donte Deayon,LAR,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
Greg Gaines,LAR,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Jalen Ramsey,LAR,0,0,0,0,1,0.0,3,2,1,0,0,0,0,0,0
David Long,LAR,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Odell Beckham Jr.,LAR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Marquise Copeland,LAR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Justin Hollins,LAR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Chuck Clark,BAL,2,17,1,17,3,0.0,7,4,3,0,0,0,0,0,0
Tyus Bowser,BAL,0,0,0,0,0,1.0,2,2,0,0,1,0,0,0,1
Tavon Young,BAL,0,0,0,0,0,0.0,9,7,2,0,0,0,0,0,0
Josh Bynes,BAL,0,0,0,0,0,0.0,7,4,3,0,0,0,0,0,0
Kevon Seymour,BAL,0,0,0,0,0,0.0,5,2,3,0,0,0,0,0,0
Calais Campbell,BAL,0,0,0,0,0,0.0,4,4,0,0,1,0,0,0,0
Jimmy Smith,BAL,0,0,0,0,0,0.0,4,3,1,1,0,0,0,0,0
Tony Jefferson,BAL,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Geno Stone,BAL,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
Justin Houston,BAL,0,0,0,0,0,0.0,2,1,1,0,0,1,0,0,0
Patrick Queen,BAL,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Brandon Stephens,BAL,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Jaylon Ferguson,BAL,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0
Anthony Levine,BAL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Nnamdi Madubuike,BAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Patrick Mekari,BAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Nick Moore,BAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Broderick Washington Jr.,BAL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Brandon Williams,BAL,0,0,0,0,0,0.0,1,1,0,1,1,0,0,0,0
