Player,Tm,Def Interceptions_Int,Def Interceptions_Yds,Def Interceptions_TD,Def Interceptions_Lng,Def Interceptions_PD,Unnamed: 7_level_0_Sk,Tackles_Comb,Tackles_Solo,Tackles_Ast,Tackles_TFL,Tackles_QBHits,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Fumbles_FF
Devin White,TAM,1,5,0,5,2,0.0,7,5,2,1,1,1,14,1,0
Sean Murphy-Bunting,TAM,1,4,0,4,2,0.0,0,0,0,0,0,0,0,0,0
Shaquil Barrett,TAM,0,0,0,0,0,2.0,3,2,1,1,4,0,0,0,1
Carl Nassib,TAM,0,0,0,0,0,1.0,3,2,1,0,2,0,0,0,1
Jason Pierre-Paul,TAM,0,0,0,0,0,1.0,3,3,0,2,3,0,0,0,0
Sam Acho,TAM,0,0,0,0,0,1.0,2,2,0,0,1,0,0,0,1
Lavonte David,TAM,0,0,0,0,1,0.0,7,4,3,1,0,0,0,0,0
Jordan Whitehead,TAM,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0
Carlton Davis,TAM,0,0,0,0,2,0.0,3,1,2,0,0,0,0,0,0
Mike Edwards,TAM,0,0,0,0,0,0.0,3,2,1,1,0,0,0,0,0
William Gholston,TAM,0,0,0,0,0,0.0,3,3,0,1,0,0,0,0,0
Ryan Smith,TAM,0,0,0,0,1,0.0,3,2,1,0,0,0,0,0,0
Beau Allen,TAM,0,0,0,0,0,0.0,2,1,1,1,0,0,0,0,0
Jamel Dean,TAM,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0
Ndamukong Suh,TAM,0,0,0,0,0,0.0,2,1,1,0,0,1,0,0,0
Mazzi Wilkins,TAM,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Andrew Adams,TAM,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Justin Watson,TAM,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Donald Payne,JAX,0,0,0,0,0,1.0,13,6,7,1,1,0,0,0,0
Josh Hines-Allen,JAX,0,0,0,0,0,1.0,6,4,2,1,2,0,0,0,0
Andrew Wingard,JAX,0,0,0,0,0,1.0,6,5,1,0,1,0,0,0,1
Leon Jacobs,JAX,0,0,0,0,0,1.0,3,2,1,1,1,0,0,0,0
Jarrod Wilson,JAX,0,0,0,0,0,0.0,7,3,4,1,0,0,0,0,0
Calais Campbell,JAX,0,0,0,0,1,0.0,6,5,1,1,1,0,0,0,0
Tre Herndon,JAX,0,0,0,0,0,0.0,6,5,1,0,0,0,0,0,0
A.J. Bouye,JAX,0,0,0,0,2,0.0,3,2,1,0,0,0,0,0,0
Taven Bryan,JAX,0,0,0,0,0,0.0,3,2,1,1,1,0,0,0,0
Quincy Williams,JAX,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
D.J. Hayden,JAX,0,0,0,0,1,0.0,2,1,1,0,0,1,0,0,0
Yannick Ngakoue,JAX,0,0,0,0,0,0.0,2,2,0,1,0,0,0,0,0
Cody Davis,JAX,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Marcus Gilchrist,JAX,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Abry Jones,JAX,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Akeem Spence,JAX,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0
Cam Robinson,JAX,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
