Player,Tm,Def Interceptions_Int,Def Interceptions_Yds,Def Interceptions_TD,Def Interceptions_Lng,Def Interceptions_PD,Unnamed: 7_level_0_Sk,Tackles_Comb,Tackles_Solo,Tackles_Ast,Tackles_TFL,Tackles_QBHits,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Fumbles_FF
Blake Martinez,NYG,0,0,0,0,0,0.0,12,7,5,0,0,0,0,0,0
Tae Crowder,NYG,0,0,0,0,0,0.0,8,5,3,0,0,0,0,0,0
Xavier McKinney,NYG,0,0,0,0,0,0.0,8,7,1,0,0,0,0,0,0
Logan Ryan,NYG,0,0,0,0,0,0.0,8,7,1,0,0,1,0,0,0
Jabrill Peppers,NYG,0,0,0,0,0,0.0,6,3,3,0,0,0,0,0,0
Dexter Lawrence,NYG,0,0,0,0,0,0.0,5,3,2,0,2,0,0,0,0
Dalvin Tomlinson,NYG,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
James Bradberry,NYG,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
Cam Brown,NYG,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
B.J. Hill,NYG,0,0,0,0,0,0.0,3,0,3,0,0,0,0,0,0
Adrian Colbert,NYG,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Austin Johnson,NYG,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0
Niko Lalos,NYG,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0
Jabaal Sheard,NYG,0,0,0,0,0,0.0,2,0,2,0,1,0,0,0,0
Riley Dixon,NYG,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Julian Love,NYG,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Joe Webb,NYG,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Leonard Williams,NYG,0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,0
Isaac Yiadom,NYG,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Chris Board,BAL,0,0,0,0,0,2.0,4,3,1,2,2,0,0,0,0
Matt Judon,BAL,0,0,0,0,0,1.0,3,3,0,2,1,0,0,0,0
Nnamdi Madubuike,BAL,0,0,0,0,0,1.0,1,1,0,1,1,0,0,0,0
Pernell McPhee,BAL,0,0,0,0,0,1.0,1,1,0,1,1,0,0,0,0
Jihad Ward,BAL,0,0,0,0,0,1.0,1,1,0,1,2,0,0,0,0
Marlon Humphrey,BAL,0,0,0,0,3,0.0,6,5,1,0,0,0,0,0,0
Anthony Averett,BAL,0,0,0,0,2,0.0,5,4,1,0,0,0,0,0,0
Chuck Clark,BAL,0,0,0,0,1,0.0,4,3,1,0,1,0,0,0,0
DeShon Elliott,BAL,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
Patrick Queen,BAL,0,0,0,0,0,0.0,4,2,2,0,2,0,0,0,0
Tramon Williams,BAL,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
L.J. Fort,BAL,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
Malik Harrison,BAL,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
Pierre Desir,BAL,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Derek Wolfe,BAL,0,0,0,0,1,0.0,2,0,2,0,0,0,0,0,0
Calais Campbell,BAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Justin Ellis,BAL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Anthony Levine,BAL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Yannick Ngakoue,BAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Kristian Welch,BAL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Brandon Williams,BAL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Tyus Bowser,BAL,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0
