Player,Tm,Def Interceptions_Int,Def Interceptions_Yds,Def Interceptions_TD,Def Interceptions_Lng,Def Interceptions_PD,Unnamed: 7_level_0_Sk,Tackles_Comb,Tackles_Solo,Tackles_Ast,Tackles_TFL,Tackles_QBHits,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Fumbles_FF
Chris Jones,KAN,0,0,0,0,0,1.0,3,3,0,1,1,0,0,0,0
Frank Clark,KAN,0,0,0,0,0,1.0,1,1,0,1,0,0,0,0,0
Reggie Ragland,KAN,0,0,0,0,0,1.0,1,1,0,1,1,0,0,0,0
Anthony Hitchens,KAN,0,0,0,0,0,0.0,6,3,3,0,0,0,0,0,0
Tyrann Mathieu,KAN,0,0,0,0,1,0.0,6,6,0,0,0,0,0,0,0
Kendall Fuller,KAN,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0
Daniel Sorensen,KAN,0,0,0,0,0,0.0,5,5,0,0,1,0,0,0,0
Ben Niemann,KAN,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
Khalen Saunders,KAN,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Juan Thornhill,KAN,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
Charvarius Ward,KAN,0,0,0,0,1,0.0,3,3,0,0,0,0,0,0,0
Bashaud Breeland,KAN,0,0,0,0,0,0.0,2,2,0,0,1,0,0,0,0
Alex Brown,KAN,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0
Tanoh Kpassagnon,KAN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Darron Lee,KAN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Derrick Nnadi,KAN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Mike Pennel,KAN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Terrell Suggs,KAN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Armani Watts,KAN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Damien Wilson,KAN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Jordan Lucas,KAN,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0
Khalil Mack,CHI,0,0,0,0,0,1.0,4,3,1,1,1,0,0,0,0
Kevin Pierre-Louis,CHI,0,0,0,0,0,0.0,12,7,5,1,0,0,0,0,0
Nick Kwiatkoski,CHI,0,0,0,0,0,0.0,10,5,5,0,0,0,0,0,0
Ha Ha Clinton-Dix,CHI,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0
Kyle Fuller,CHI,0,0,0,0,0,0.0,6,6,0,0,0,0,0,0,0
Leonard Floyd,CHI,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0
Roy Robertson-Harris,CHI,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
Buster Skrine,CHI,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Prince Amukamara,CHI,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Eddie Jackson,CHI,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Bilal Nichols,CHI,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Brent Urban,CHI,0,0,0,0,0,0.0,2,1,1,1,0,0,0,0,0
Nick Williams,CHI,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
J.P. Holtz,CHI,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
DeAndre Houston-Carson,CHI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Isaiah Irving,CHI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Ryan Nall,CHI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Josh Woods,CHI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Anthony Miller,CHI,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
