Player,Tm,Def Interceptions_Int,Def Interceptions_Yds,Def Interceptions_TD,Def Interceptions_Lng,Def Interceptions_PD,Unnamed: 7_level_0_Sk,Tackles_Comb,Tackles_Solo,Tackles_Ast,Tackles_TFL,Tackles_QBHits,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Fumbles_FF
Kyle Dugger,NWE,1,15,0,15,1,1.0,9,7,2,1,1,0,0,0,0
Christian Barmore,NWE,0,0,0,0,0,1.0,5,3,2,1,1,0,0,0,0
Jahlani Tavai,NWE,0,0,0,0,1,0.0,7,3,4,0,0,0,0,0,0
Ja'Whaun Bentley,NWE,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0
Mack Wilson,NWE,0,0,0,0,0,0.0,6,5,1,1,0,0,0,0,0
Myles Bryant,NWE,0,0,0,0,0,0.0,5,5,0,0,0,0,0,0,0
Jabrill Peppers,NWE,0,0,0,0,0,0.0,5,4,1,1,0,0,0,0,0
Jonathan Jones,NWE,0,0,0,0,1,0.0,4,2,2,0,0,0,0,0,0
Davon Godchaux,NWE,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
J.C. Jackson,NWE,0,0,0,0,2,0.0,3,3,0,0,0,0,0,0,0
Jack Jones,NWE,0,0,0,0,1,0.0,3,2,1,0,0,0,0,0,0
Keion White,NWE,0,0,0,0,0,0.0,3,2,1,1,0,0,0,0,0
Anfernee Jennings,NWE,0,0,0,0,0,0.0,2,2,0,0,0,1,0,0,0
Brenden Schooler,NWE,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Marte Mapu,NWE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Jalen Mills,NWE,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Adrian Phillips,NWE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Deatrich Wise Jr.,NWE,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Jalen Ramsey,MIA,1,49,0,49,1,0.0,1,0,1,0,0,0,0,0,0
Jaelan Phillips,MIA,0,0,0,0,0,1.0,8,7,1,1,1,0,0,0,0
Christian Wilkins,MIA,0,0,0,0,0,1.0,5,4,1,1,1,0,0,0,0
Bradley Chubb,MIA,0,0,0,0,0,1.0,3,2,1,1,2,0,0,0,0
Brandon Jones,MIA,0,0,0,0,1,0.0,7,4,3,0,0,0,0,0,0
DeShon Elliott,MIA,0,0,0,0,1,0.0,6,4,2,0,0,0,0,0,0
Jerome Baker,MIA,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0
Kader Kohou,MIA,0,0,0,0,1,0.0,4,4,0,1,0,0,0,0,0
David Long,MIA,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
Eli Apple,MIA,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
Zach Sieler,MIA,0,0,0,0,0,0.0,2,1,1,0,2,0,0,0,0
Justin Bethel,MIA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Chase Claypool,MIA,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Andrew Van Ginkel,MIA,0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,0
